work_id,constituency_name,state_name,district_name,mp_name,work_description,work_category,sanctioned_amount,sanction_date,actual_expenditure,work_status,implementing_agency,financial_year,expected_completion_date,completion_date,latitude,longitude,anomaly_injected
WRK004075,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of Gram Panchayat Bhavan cum civic service centre at Subhash Ward,COMMUNITY_ASSETS,4380000.0,2023-07-21,4034623.42,COMPLETED,Zilla Parishad Engineering Division,2023-24,2023-11-14,2023-11-04,11.752,79.6306,
WRK004076,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Rooftop solar photovoltaic power system for primary healthcare facility at Kisan Basti,POWER,3910000.0,2024-01-17,3873091.0,COMPLETED,Irrigation & Public Health Division,2023-24,2024-04-28,2024-04-24,12.0625,79.7665,
WRK004077,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of drinking water facility and sanitation block in school at Vikas Puri,EDUCATION,2810000.0,2023-10-02,2651842.36,COMPLETED,Public Works Department (PWD),2023-24,2024-04-05,2024-03-21,11.7927,79.7732,
WRK004078,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Upgradation of Primary Health Centre with maternal care equipment at Vikas Puri,HEALTH,1290000.0,2024-01-08,1259544.95,COMPLETED,Rural Development Agency (DRDA),2023-24,2024-05-12,2024-05-09,11.7304,79.6685,
WRK004079,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Bituminous surface road connectivity linking village to Model Town,ROADS,4600000.0,2023-05-07,4571422.03,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2023-10-24,2023-10-18,12.0337,79.8454,
WRK004080,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Installation of piped drinking water supply scheme with solar pump at Vikas Puri,DRINKING_WATER,4510000.0,2023-12-28,4204804.84,COMPLETED,Zilla Parishad Engineering Division,2023-24,2024-08-10,2024-08-02,12.0961,79.7796,
WRK004081,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of modern community sanitary complex with bio-toilets at Shivaji Nagar,SANITATION,4170000.0000000005,2023-07-10,4081124.49,COMPLETED,Irrigation & Public Health Division,2023-24,2024-02-23,2024-02-13,11.9222,79.9619,
WRK004082,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of multipurpose community welfare hall and auditorium at Station Road,COMMUNITY_ASSETS,1440000.0,2023-04-24,1339404.6,COMPLETED,Public Works Department (PWD),2023-24,2023-11-10,2023-11-09,12.0779,79.8092,
WRK004083,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Rooftop solar photovoltaic power system for primary healthcare facility at Kisan Basti,POWER,2250000.0,2024-01-20,2103507.47,COMPLETED,Rural Development Agency (DRDA),2023-24,2024-08-06,2024-07-26,12.0779,79.881,
WRK004084,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of drinking water facility and sanitation block in school at Kisan Basti,EDUCATION,4920000.0,2023-10-26,4703061.77,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2024-03-26,2024-03-18,11.7598,79.8023,
WRK004085,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of Community Health Sub-Centre building at Kisan Basti,HEALTH,4800000.0,2023-05-26,4501195.87,COMPLETED,Zilla Parishad Engineering Division,2023-24,2023-08-25,2023-08-21,11.8627,79.8663,
WRK004086,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of reinforced cement concrete culvert and approach road at Adarsh Nagar,ROADS,1590000.0,2023-12-17,1565096.78,COMPLETED,Irrigation & Public Health Division,2023-24,2024-07-02,2024-07-01,11.7694,79.9816,
WRK004087,Puducherry,Puducherry,Puducherry,V. Vaithilingam,"Construction of 50,000 litre overhead water storage tank at Sector 4",DRINKING_WATER,1650000.0,2023-05-14,1546818.77,COMPLETED,Public Works Department (PWD),2023-24,2023-10-05,2023-09-24,11.8359,79.7426,
WRK004088,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Underground storm water drainage and sewage disposal network at Shivaji Nagar,SANITATION,1270000.0,2023-06-19,1170700.75,COMPLETED,Rural Development Agency (DRDA),2023-24,2023-12-14,2023-12-04,12.0263,79.924,
WRK004089,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of Gram Panchayat Bhavan cum civic service centre at Sector 4,COMMUNITY_ASSETS,1989999.9999999998,2023-07-03,1956527.75,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2023-12-26,2023-12-18,11.8161,79.7642,
WRK004090,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Rooftop solar photovoltaic power system for primary healthcare facility at Kisan Basti,POWER,3420000.0000000005,2023-12-06,3293442.77,COMPLETED,Zilla Parishad Engineering Division,2023-24,2024-05-19,2024-05-06,11.7417,79.7662,
WRK004091,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Setting up of computer lab and digital library in Higher Secondary School at Model Town,EDUCATION,3370000.0000000005,2023-11-17,3205806.64,COMPLETED,Irrigation & Public Health Division,2023-24,2024-04-28,2024-04-23,11.8599,79.858,
WRK004092,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of Community Health Sub-Centre building at Model Town,HEALTH,1839999.9999999998,2023-04-21,1791590.2,COMPLETED,Public Works Department (PWD),2023-24,2023-09-29,2023-09-29,11.906,79.971,
WRK004093,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of reinforced cement concrete culvert and approach road at Shivaji Nagar,ROADS,1340000.0,2023-07-31,1263183.0,COMPLETED,Rural Development Agency (DRDA),2023-24,2023-12-13,2023-12-08,11.9494,79.6282,
WRK004094,Puducherry,Puducherry,Puducherry,V. Vaithilingam,"Construction of 50,000 litre overhead water storage tank at Vikas Puri",DRINKING_WATER,4630000.0,2023-12-10,4319486.6,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2024-06-29,2024-06-22,11.7116,79.8637,
WRK004095,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Underground storm water drainage and sewage disposal network at Model Town,SANITATION,4810000.0,2023-09-05,4638825.02,COMPLETED,Zilla Parishad Engineering Division,2023-24,2024-03-20,2024-03-15,11.8098,79.7953,
WRK004096,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of multipurpose community welfare hall and auditorium at Sector 4,COMMUNITY_ASSETS,1080000.0,2023-05-29,996100.06,COMPLETED,Irrigation & Public Health Division,2023-24,2023-09-08,2023-08-27,11.7902,79.9821,
WRK004097,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Installation of integrated solar LED street lighting units across Vikas Puri,POWER,910000.0,2023-12-27,877219.89,COMPLETED,Public Works Department (PWD),2023-24,2024-06-30,2024-06-16,11.7575,79.6895,
WRK004098,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Setting up of computer lab and digital library in Higher Secondary School at Vikas Puri,EDUCATION,670000.0,2023-05-24,640897.04,COMPLETED,Rural Development Agency (DRDA),2023-24,2023-08-26,2023-08-17,12.0787,79.7464,
WRK004099,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of Community Health Sub-Centre building at Subhash Ward,HEALTH,600000.0,2023-12-06,599903.25,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2024-06-28,2024-06-25,11.8964,79.8046,
WRK004100,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Bituminous surface road connectivity linking village to Model Town,ROADS,3470000.0000000005,2023-11-22,3274518.28,COMPLETED,Zilla Parishad Engineering Division,2023-24,2024-05-24,2024-05-24,11.8851,79.9666,
WRK004101,Puducherry,Puducherry,Puducherry,V. Vaithilingam,"Construction of 50,000 litre overhead water storage tank at Model Town",DRINKING_WATER,3250000.0,2023-10-08,3223103.24,COMPLETED,Irrigation & Public Health Division,2023-24,2024-04-09,2024-04-01,12.0905,79.6102,
WRK004102,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Installation of decentralized solid waste segregation and processing unit at Subhash Ward,SANITATION,3030000.0,2023-06-23,3003358.21,COMPLETED,Public Works Department (PWD),2023-24,2023-10-12,2023-10-06,11.8772,79.7201,
WRK004103,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of multipurpose community welfare hall and auditorium at Vikas Puri,COMMUNITY_ASSETS,3310000.0,2023-08-08,3282695.04,COMPLETED,Rural Development Agency (DRDA),2023-24,2023-12-17,2023-12-06,11.9759,79.6524,
WRK004104,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Installation of integrated solar LED street lighting units across Kisan Basti,POWER,3400000.0,2024-01-12,3213227.14,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2024-08-17,2024-08-04,11.7656,79.9037,
WRK004105,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of drinking water facility and sanitation block in school at Station Road,EDUCATION,1850000.0,2023-06-02,1710886.25,COMPLETED,Zilla Parishad Engineering Division,2023-24,2023-12-04,2023-11-25,11.8966,79.8842,
WRK004106,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Installation of community reverse osmosis water purification plant at Station Road,DRINKING_WATER,3340000.0,2024-12-14,3218938.42,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-05-20,2025-05-14,11.8853,79.6103,
WRK004107,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of modern community sanitary complex with bio-toilets at Shivaji Nagar,SANITATION,3570000.0000000005,2024-10-18,3495123.3,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-03-18,2025-03-12,11.7689,79.9749,
WRK004108,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of Gram Panchayat Bhavan cum civic service centre at Sector 4,COMMUNITY_ASSETS,3120000.0,2024-07-13,2875904.18,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-01-30,2025-01-23,11.7934,79.8576,
WRK004109,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Installation of integrated solar LED street lighting units across Station Road,POWER,4200000.0,2024-05-31,4024673.59,COMPLETED,Irrigation & Public Health Division,2024-25,2024-09-07,2024-09-02,11.8447,79.9322,
WRK004110,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of drinking water facility and sanitation block in school at Model Town,EDUCATION,3679999.9999999995,2024-05-17,3411666.36,COMPLETED,Public Works Department (PWD),2024-25,2024-10-26,2024-10-18,12.07,79.7914,
WRK004111,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Upgradation of Primary Health Centre with maternal care equipment at Adarsh Nagar,HEALTH,2330000.0,2024-09-17,2289314.19,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-01-07,2024-12-29,11.9215,79.8377,
WRK004112,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Bituminous surface road connectivity linking village to Shivaji Nagar,ROADS,4100000.0,2024-08-28,3996882.79,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-02-27,2025-02-25,11.8892,79.6809,
WRK004113,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Installation of community reverse osmosis water purification plant at Station Road,DRINKING_WATER,2420000.0,2024-12-08,2251262.53,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-06-22,2025-06-10,11.7349,79.7974,
WRK004114,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of modern community sanitary complex with bio-toilets at Sector 4,SANITATION,3290000.0,2024-07-09,3103127.78,COMPLETED,Irrigation & Public Health Division,2024-25,2024-11-28,2024-11-22,11.901,79.9976,
WRK004115,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of covered shed and crematorium facility with lighting at Sector 4,COMMUNITY_ASSETS,3279999.9999999995,2024-07-08,3169371.03,COMPLETED,Public Works Department (PWD),2024-25,2024-10-18,2024-10-16,11.9224,79.8579,
WRK004116,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Supply and erection of 100 kVA distribution transformer for power stabilization at Adarsh Nagar,POWER,1350000.0,2024-07-05,1297418.79,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-02-26,2025-02-13,11.7431,79.8303,
WRK004117,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of drinking water facility and sanitation block in school at Shivaji Nagar,EDUCATION,1939999.9999999998,2024-07-23,1933652.47,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-03-13,2025-03-05,11.9908,79.8785,
WRK004118,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of Community Health Sub-Centre building at Subhash Ward,HEALTH,740000.0,2024-12-22,684896.92,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-06-06,2025-06-06,12.0895,79.8846,
WRK004119,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of CC road and drainage channel from Main Market to Sector 4,ROADS,3610000.0,2024-08-05,3541476.03,COMPLETED,Irrigation & Public Health Division,2024-25,2025-03-27,2025-03-21,11.7369,79.6461,
WRK004120,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Installation of piped drinking water supply scheme with solar pump at Adarsh Nagar,DRINKING_WATER,1000000.0,2024-05-01,939921.23,COMPLETED,Public Works Department (PWD),2024-25,2024-09-20,2024-09-13,12.0127,79.6092,
WRK004121,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Installation of decentralized solid waste segregation and processing unit at Adarsh Nagar,SANITATION,630000.0,2024-11-22,599298.36,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-06-26,2025-06-12,11.7306,79.9577,
WRK004122,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of covered shed and crematorium facility with lighting at Kisan Basti,COMMUNITY_ASSETS,2060000.0000000002,2024-12-04,1932460.23,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-04-12,2025-04-09,11.8432,79.9439,
WRK004123,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Rooftop solar photovoltaic power system for primary healthcare facility at Shivaji Nagar,POWER,2270000.0,2024-06-15,2102352.2,COMPLETED,Zilla Parishad Engineering Division,2024-25,2024-11-02,2024-10-19,11.9649,79.9839,
WRK004124,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Setting up of computer lab and digital library in Higher Secondary School at Kisan Basti,EDUCATION,4790000.0,2024-05-01,4569478.19,COMPLETED,Irrigation & Public Health Division,2024-25,2024-12-23,2024-12-22,11.9448,79.9439,
WRK004125,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Upgradation of Primary Health Centre with maternal care equipment at Sector 4,HEALTH,3170000.0,2024-10-09,3017054.45,COMPLETED,Public Works Department (PWD),2024-25,2025-03-19,2025-03-11,11.861,79.8389,
WRK004126,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of reinforced cement concrete culvert and approach road at Station Road,ROADS,1480000.0,2024-08-20,1399283.83,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-03-16,2025-03-01,11.7237,79.7973,
WRK004127,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Installation of piped drinking water supply scheme with solar pump at Model Town,DRINKING_WATER,4400000.0,2024-12-25,4135875.8,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-04-10,2025-04-01,11.8097,79.6194,
WRK004128,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Underground storm water drainage and sewage disposal network at Shivaji Nagar,SANITATION,4100000.0,2024-05-01,3865583.05,COMPLETED,Zilla Parishad Engineering Division,2024-25,2024-11-10,2024-11-01,11.8351,79.8138,
WRK004129,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of covered shed and crematorium facility with lighting at Station Road,COMMUNITY_ASSETS,2610000.0,2024-08-18,2578871.68,COMPLETED,Irrigation & Public Health Division,2024-25,2024-11-17,2024-11-12,12.0363,79.7972,
WRK004130,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Rooftop solar photovoltaic power system for primary healthcare facility at Station Road,POWER,2980000.0,2024-10-24,2768436.61,COMPLETED,Public Works Department (PWD),2024-25,2025-04-18,2025-04-06,11.9971,79.7424,
WRK004131,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of drinking water facility and sanitation block in school at Subhash Ward,EDUCATION,4840000.0,2024-04-28,4618663.14,COMPLETED,Rural Development Agency (DRDA),2024-25,2024-10-14,2024-10-05,11.9078,79.666,
WRK004132,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Supply of mobile health dispensary unit and diagnostic lab at Kisan Basti,HEALTH,2280000.0,2024-07-25,2194616.57,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-03-16,2025-03-02,12.0365,79.677,
WRK004133,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Bituminous surface road connectivity linking village to Shivaji Nagar,ROADS,1650000.0,2024-11-12,1554098.04,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-05-14,2025-05-12,11.9076,79.7653,
WRK004134,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Installation of community reverse osmosis water purification plant at Kisan Basti,DRINKING_WATER,940000.0,2024-08-30,881944.47,COMPLETED,Irrigation & Public Health Division,2024-25,2025-01-26,2025-01-25,11.8964,79.6353,
WRK004135,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Underground storm water drainage and sewage disposal network at Adarsh Nagar,SANITATION,3090000.0,2024-07-11,2917432.07,COMPLETED,Public Works Department (PWD),2024-25,2025-02-09,2025-01-28,11.8599,79.6487,
WRK004136,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of multipurpose community welfare hall and auditorium at Ram Nagar,COMMUNITY_ASSETS,4100000.0,2024-08-23,4005319.28,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-02-23,2025-02-20,11.8758,79.8176,
WRK004137,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Installation of integrated solar LED street lighting units across Gandhi Chowk,POWER,2930000.0,2024-11-14,2742068.22,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-03-14,2025-03-11,11.7408,79.7547,
WRK004138,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of additional classrooms in Government High School at Gandhi Chowk,EDUCATION,3229999.9999999995,2025-01-05,3059400.49,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-07-16,2025-07-09,11.9994,79.6089,
WRK004139,Puducherry,Puducherry,Puducherry,V. Vaithilingam,"Construction of 50,000 litre overhead water storage tank at Ram Nagar",DRINKING_WATER,3840000.0,2025-07-14,3816929.08,COMPLETED,Rural Development Agency (DRDA),2025-26,2026-02-17,2026-02-09,12.0879,79.7519,
WRK004140,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Underground storm water drainage and sewage disposal network at Kisan Basti,SANITATION,4950000.0,2025-05-31,4804225.8,COMPLETED,Municipal Corporation Engineering Cell,2025-26,2025-09-04,2025-08-30,11.7794,79.9509,
WRK004141,Puducherry,Puducherry,Puducherry,V. Vaithilingam,Construction of Gram Panchayat Bhavan cum civic service centre at Adarsh Nagar,COMMUNITY_ASSETS,3540000.0,2025-10-14,3378263.24,COMPLETED,Zilla Parishad Engineering Division,2025-26,2026-04-30,2026-10-12,11.7115,79.6923,DELAYED_PROJECT
